f0_,a_stn,a_wban,lat,lon,elev,year,mo,da,temp,dewp,stp,visib,wdsp,mxpsd,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
7988,720347,63877,33.598,-83.139,+0206.4,2017,05,23,70.3,68.7,985.6,7.5,1.6,6.0,73.4,68.0,99.99,999.9,0,1,0,0,0,0
7989,747809,03832,33.983,-83.668,+0287.4,2017,08,08,74.9,70.0,983.8,9.8,1.0,15.0,80.6,71.6,99.99,999.9,0,1,0,0,1,0
7990,720348,63886,33.154,-83.241,+0117.0,2017,07,12,81.7,73.3,1006.5,10.0,0.8,4.1,93.2,73.4,0.0,999.9,0,0,0,0,0,0
7991,720301,63846,32.646,-81.596,+0057.3,2017,09,06,77.6,73.6,1005.5,9.3,2.4,9.9,86.9,70.2,99.99,999.9,0,1,0,0,0,0
7992,747806,63809,32.955,-84.264,+0242.6,2017,09,02,72.9,58.4,988.9,10.0,3.7,8.0,84.2,62.6,0.0,999.9,0,0,0,0,0,0
7993,722134,63822,32.193,-82.372,+0083.5,2017,05,28,79.4,67.2,1004.5,10.0,4.9,15.9,91.4,68.0,0.0,999.9,0,0,0,0,0,0
7994,722217,63881,32.564,-82.985,+0094.2,2017,06,11,76.9,67.9,1010.4,10.0,3.4,9.9,87.8,69.8,0.0,999.9,0,0,0,0,0,0
7995,720347,63877,33.598,-83.139,+0206.4,2017,03,23,56.9,36.5,1002.5,10.0,3.4,8.0,64.4,46.4,0.0,999.9,0,0,0,0,0,0
7996,747807,03821,33.017,-85.067,+0207.9,2017,10,18,55.2,45.1,1000.1,10.0,1.1,7.0,73.4,41.0,0.0,999.9,0,0,0,0,0,0
7997,720347,63877,33.598,-83.139,+0206.4,2017,10,15,69.5,65.2,996.1,6.4,0.8,6.0,82.4,62.6,0.0,999.9,1,0,0,0,0,0
7998,722130,13861,31.25,-82.4,+0043.3,2017,03,28,74.9,63.1,1011.3,10.0,6.6,13.0,87.4,59.2,0.0,999.9,0,0,0,0,0,0
7999,747806,63809,32.955,-84.264,+0242.6,2017,08,18,81.1,68.7,987.9,10.0,3.4,9.9,89.6,71.6,0.0,999.9,0,0,0,0,0,0
8000,722134,63822,32.193,-82.372,+0083.5,2017,03,02,64.8,51.5,1007.8,9.9,9.5,15.0,75.2,55.4,99.99,999.9,0,1,0,0,0,0
8001,722130,13861,31.25,-82.4,+0043.3,2017,05,07,69.6,51.2,1008.2,10.0,6.5,14.0,85.1,53.4,0.0,999.9,0,0,0,0,0,0
8002,722147,53817,31.083,-83.8,+0086.3,2017,03,07,64.9,51.8,1015.6,9.8,4.8,12.0,77.0,53.6,0.0,999.9,0,0,0,0,0,0
8003,722154,53885,34.722,-84.869,+0216.4,2017,09,29,72.1,61.9,991.3,10.0,5.3,8.9,82.4,60.8,0.0,999.9,0,0,0,0,0,0
8004,720348,63886,33.154,-83.241,+0117.0,2017,02,13,61.5,45.9,1005.1,10.0,3.1,8.9,69.8,50.0,0.0,999.9,0,0,0,0,0,0
8005,722154,53885,34.722,-84.869,+0216.4,2017,01,14,59.1,56.3,1004.9,6.8,0.5,6.0,71.6,51.8,99.99,999.9,1,1,0,0,0,0
8006,722154,53885,34.722,-84.869,+0216.4,2017,03,23,50.8,33.1,1001.3,10.0,5.6,14.0,64.4,35.6,0.0,999.9,0,0,0,0,0,0
8007,722176,53884,33.312,-84.77,+0295.7,2017,06,13,77.1,70.6,984.9,8.8,1.7,6.0,87.4,68.9,0.0,999.9,1,0,0,0,0,0
8008,720301,63846,32.646,-81.596,+0057.3,2017,09,09,70.1,58.0,1013.4,10.0,7.1,15.0,82.9,59.9,0.0,999.9,0,0,0,0,0,0
8009,747805,63818,32.483,-81.737,+0057.0,2017,04,19,71.6,63.6,1016.6,8.0,1.4,6.0,84.6,60.1,0.0,999.9,1,0,0,0,0,0
8010,720348,63886,33.154,-83.241,+0117.0,2017,05,19,77.6,67.9,1005.1,8.9,1.3,8.0,87.8,68.0,0.0,999.9,0,0,0,0,0,0
8011,720347,63877,33.598,-83.139,+0206.4,2017,07,08,79.7,71.1,990.9,9.1,3.7,8.0,91.4,71.6,99.99,999.9,0,1,0,0,1,0
8012,747807,03821,33.017,-85.067,+0207.9,2017,07,21,83.3,75.1,992.0,8.8,0.2,5.1,95.9,73.6,0.0,999.9,0,0,0,0,0,0
8013,720294,53898,33.78,-82.816,+0196.6,2017,03,28,70.6,61.1,991.1,10.0,3.9,13.0,82.4,60.8,0.0,999.9,0,0,0,0,0,0
8014,720257,63835,31.397,-84.895,+0065.2,2017,07,01,81.3,72.2,1011.9,9.4,2.8,7.0,93.2,73.4,99.99,999.9,0,1,0,0,0,0
8015,722062,63842,31.477,-82.861,+0078.3,2017,04,29,80.1,66.4,1010.9,9.9,3.8,8.0,89.6,71.6,0.0,999.9,0,0,0,0,0,0
8016,720268,53882,30.983,-84.633,+0043.0,2017,08,06,81.6,77.2,1012.6,8.8,2.5,13.0,89.6,73.4,0.0,999.9,0,0,0,0,0,0
8017,720289,63836,33.53,-82.516,+0151.8,2017,09,03,71.2,58.7,1002.2,9.9,3.4,12.0,87.1,57.2,0.0,999.9,0,0,0,0,0,0
8018,720347,63877,33.598,-83.139,+0206.4,2017,02,23,64.0,56.7,986.4,7.4,1.5,7.0,78.8,53.6,99.99,999.9,0,1,0,0,0,0
8019,722130,13861,31.25,-82.4,+0043.3,2017,05,11,81.8,62.2,1010.5,10.0,5.7,14.0,97.7,61.7,0.0,999.9,0,0,0,0,0,0
8020,722134,63822,32.193,-82.372,+0083.5,2017,10,07,78.7,73.7,1005.8,8.7,3.2,7.0,91.4,73.4,99.99,999.9,0,1,0,0,0,0
8021,747807,03821,33.017,-85.067,+0207.9,2017,02,17,46.9,33.8,992.5,10.0,1.8,9.9,69.8,30.0,0.0,999.9,0,0,0,0,0,0
8022,747806,63809,32.955,-84.264,+0242.6,2017,10,14,71.8,64.4,994.8,9.5,4.1,7.0,77.0,68.0,0.0,999.9,0,0,0,0,0,0
8023,720294,53898,33.78,-82.816,+0196.6,2017,01,07,37.1,36.9,996.3,6.0,3.1,7.0,42.8,33.8,99.99,999.9,0,1,1,0,0,0
8024,722062,63842,31.477,-82.861,+0078.3,2017,03,22,71.1,54.5,1008.0,9.3,6.5,12.0,84.2,59.0,0.0,999.9,0,0,0,0,0,0
8025,747807,03821,33.017,-85.067,+0207.9,2017,03,15,37.5,23.5,999.0,10.0,9.4,17.1,46.6,30.9,0.0,999.9,0,0,0,0,0,0
8026,722176,53884,33.312,-84.77,+0295.7,2017,03,26,67.9,58.8,983.8,9.5,5.1,9.9,80.1,58.1,99.99,999.9,0,1,0,0,0,0
8027,722136,53883,31.259,-81.466,+0007.9,2017,05,05,70.4,60.1,1004.3,10.0,13.2,22.9,77.0,62.6,99.99,999.9,0,1,0,0,0,0
8028,720347,63877,33.598,-83.139,+0206.4,2017,07,15,82.6,72.0,993.4,10.0,1.7,6.0,91.4,73.4,99.99,999.9,0,1,0,0,1,0
8029,722217,63881,32.564,-82.985,+0094.2,2017,07,14,81.4,71.2,1010.4,10.0,1.9,7.0,93.2,71.6,0.0,999.9,0,0,0,0,0,0
8030,720347,63877,33.598,-83.139,+0206.4,2017,07,22,82.6,72.6,991.0,9.3,3.0,7.0,95.0,73.4,0.0,999.9,0,0,0,0,0,0
8031,720268,53882,30.983,-84.633,+0043.0,2017,01,13,61.0,53.1,1025.0,7.9,1.5,5.1,78.8,46.4,0.0,999.9,0,0,0,0,0,0
8032,720268,53882,30.983,-84.633,+0043.0,2017,02,18,58.4,50.2,1010.6,9.6,2.5,15.9,71.6,51.8,0.0,999.9,0,0,0,0,0,0
8033,722147,53817,31.083,-83.8,+0086.3,2017,06,30,78.4,72.3,1008.7,8.7,2.3,15.9,89.6,71.6,0.0,999.9,0,0,0,0,0,0
8034,722134,63822,32.193,-82.372,+0083.5,2017,05,19,77.8,63.0,1009.3,10.0,3.8,9.9,91.4,64.4,0.0,999.9,0,0,0,0,0,0
8035,720289,63836,33.53,-82.516,+0151.8,2017,01,05,47.9,39.2,997.1,10.0,1.0,7.0,63.5,32.4,0.0,999.9,0,0,0,0,0,0
8036,720289,63836,33.53,-82.516,+0151.8,2017,07,24,76.9,72.6,997.5,8.4,4.8,17.1,91.9,71.1,2.6,999.9,0,1,0,0,1,0
8037,722147,53817,31.083,-83.8,+0086.3,2017,04,19,74.7,58.5,1011.0,10.0,3.0,8.9,86.0,64.4,0.0,999.9,0,0,0,0,0,0
8038,722062,63842,31.477,-82.861,+0078.3,2017,01,30,48.6,29.5,1010.1,10.0,5.7,12.0,60.8,35.6,0.0,999.9,0,0,0,0,0,0
8039,720294,53898,33.78,-82.816,+0196.6,2017,02,24,65.0,55.8,988.5,9.9,1.6,6.0,80.6,51.8,0.0,999.9,0,0,0,0,0,0
8040,720294,53898,33.78,-82.816,+0196.6,2017,10,14,69.1,64.4,1000.5,10.0,1.1,4.1,73.4,66.2,0.0,999.9,0,0,0,0,0,0
8041,720268,53882,30.983,-84.633,+0043.0,2017,06,07,74.1,70.5,1000.9,9.6,4.9,19.0,80.6,71.6,0.0,999.9,0,0,0,0,0,0
8042,720289,63836,33.53,-82.516,+0151.8,2017,04,23,69.3,59.5,993.7,10.0,4.9,14.0,82.8,61.5,0.07,999.9,0,1,0,0,0,0
8043,720268,53882,30.983,-84.633,+0043.0,2017,05,15,76.4,60.6,1009.9,10.0,1.4,8.0,91.4,62.6,0.0,999.9,0,0,0,0,0,0
8044,720257,63835,31.397,-84.895,+0065.2,2017,03,12,54.5,46.2,1014.3,9.9,1.5,8.9,60.8,50.0,99.99,999.9,0,1,0,0,0,0
8045,747805,63818,32.483,-81.737,+0057.0,2017,10,03,72.6,59.2,1020.8,10.0,4.2,9.9,84.0,64.6,0.0,999.9,0,0,0,0,0,0
8046,747809,03832,33.983,-83.668,+0287.4,2017,08,15,80.4,73.0,981.1,9.8,2.1,8.0,91.4,73.4,99.99,999.9,0,1,0,0,1,0
8047,720289,63836,33.53,-82.516,+0151.8,2017,04,10,62.6,46.5,1007.8,10.0,3.8,8.0,80.2,45.1,0.0,999.9,0,0,0,0,0,0
8048,722217,63881,32.564,-82.985,+0094.2,2017,09,25,73.5,61.9,1004.0,10.0,2.5,8.0,86.0,64.4,0.0,999.9,0,0,0,0,0,0
8049,720257,63835,31.397,-84.895,+0065.2,2017,01,08,34.8,15.2,1029.1,10.0,2.9,9.9,44.6,26.6,0.0,999.9,0,0,0,0,0,0
8050,720257,63835,31.397,-84.895,+0065.2,2017,02,27,57.9,43.9,1015.6,10.0,1.8,12.0,77.0,44.6,99.99,999.9,0,1,0,0,1,0
8051,720257,63835,31.397,-84.895,+0065.2,2017,03,14,50.4,42.0,1007.9,9.0,1.3,8.9,57.2,46.4,99.99,999.9,0,1,0,0,0,0
8052,722176,53884,33.312,-84.77,+0295.7,2017,10,17,58.4,45.8,988.9,10.0,6.7,15.0,69.1,49.3,0.0,999.9,0,0,0,0,0,0
8053,720289,63836,33.53,-82.516,+0151.8,2017,10,15,67.3,63.2,1005.0,6.8,0.9,5.1,84.4,57.7,0.0,999.9,1,0,0,0,0,0
8054,722147,53817,31.083,-83.8,+0086.3,2017,07,09,79.3,70.3,1006.8,9.8,2.3,21.0,91.4,71.6,99.99,999.9,0,1,0,0,1,0
8055,720348,63886,33.154,-83.241,+0117.0,2017,04,25,65.3,59.2,993.1,10.0,4.3,12.0,80.6,55.4,0.0,999.9,0,0,0,0,0,0
8056,720294,53898,33.78,-82.816,+0196.6,2017,05,03,70.0,50.6,993.5,10.0,3.0,6.0,86.0,55.4,0.0,999.9,0,0,0,0,0,0
8057,720257,63835,31.397,-84.895,+0065.2,2017,01,17,63.8,55.1,1015.6,10.0,1.6,8.9,78.8,51.8,0.0,999.9,0,0,0,0,0,0
8058,720294,53898,33.78,-82.816,+0196.6,2017,05,14,69.7,60.3,990.0,8.9,1.4,5.1,82.4,60.8,0.0,999.9,0,0,0,0,0,0
8059,747807,03821,33.017,-85.067,+0207.9,2017,05,02,63.1,49.8,990.9,10.0,3.2,14.0,81.7,45.0,0.0,999.9,0,0,0,0,0,0
8060,722062,63842,31.477,-82.861,+0078.3,2017,10,06,73.7,68.0,1008.6,9.9,6.7,12.0,82.4,68.0,0.0,999.9,0,0,0,0,0,0
8061,720257,63835,31.397,-84.895,+0065.2,2017,09,25,78.0,67.0,1006.2,10.0,1.3,6.0,91.4,69.8,0.0,999.9,0,0,0,0,0,0
8062,720268,53882,30.983,-84.633,+0043.0,2017,07,14,79.4,75.8,1015.5,10.0,2.3,15.0,91.4,73.4,0.0,999.9,0,0,0,0,0,0
8063,722134,63822,32.193,-82.372,+0083.5,2017,09,21,79.2,71.6,1006.4,8.6,1.0,7.0,91.4,69.8,99.99,999.9,0,1,0,0,1,0
8064,722136,53883,31.259,-81.466,+0007.9,2017,06,17,81.3,75.1,1011.5,10.0,6.4,12.0,91.4,73.4,99.99,999.9,0,1,0,0,1,0
8065,722217,63881,32.564,-82.985,+0094.2,2017,02,05,40.6,32.2,1014.2,10.0,1.9,8.0,53.6,32.0,99.99,999.9,0,1,0,0,0,0
8066,722217,63881,32.564,-82.985,+0094.2,2017,09,07,67.3,53.4,1006.8,10.0,2.4,7.0,82.4,51.8,0.0,999.9,0,0,0,0,0,0
8067,747805,63818,32.483,-81.737,+0057.0,2017,09,28,80.3,67.5,1005.6,9.5,1.2,6.0,95.0,68.2,0.0,999.9,0,0,0,0,0,0
8068,722154,53885,34.722,-84.869,+0216.4,2017,01,19,53.4,47.6,991.3,10.0,1.3,8.9,68.0,44.6,99.99,999.9,0,1,0,0,0,0
8069,722136,53883,31.259,-81.466,+0007.9,2017,07,17,77.0,74.7,1015.5,7.9,2.1,15.0,87.8,69.8,99.99,999.9,1,1,0,0,1,0
8070,722176,53884,33.312,-84.77,+0295.7,2017,09,29,78.1,68.5,980.6,10.0,3.7,8.9,88.9,67.1,0.0,999.9,0,0,0,0,0,0
8071,722136,53883,31.259,-81.466,+0007.9,2017,06,06,75.3,73.2,1008.6,9.5,3.3,8.0,77.0,71.6,99.99,999.9,0,1,0,0,0,0
8072,747806,63809,32.955,-84.264,+0242.6,2017,04,06,59.3,40.8,981.2,9.5,15.2,25.1,68.0,50.0,99.99,999.9,0,1,0,0,1,0
8073,722176,53884,33.312,-84.77,+0295.7,2017,07,17,77.5,73.4,981.3,9.8,1.8,7.0,88.3,69.1,99.99,999.9,0,1,0,0,0,0
8074,720347,63877,33.598,-83.139,+0206.4,2017,06,06,74.1,70.2,983.9,7.6,0.3,4.1,80.6,68.0,99.99,999.9,0,1,0,0,0,0
8075,722136,53883,31.259,-81.466,+0007.9,2017,05,10,78.1,61.0,1016.0,10.0,5.4,11.1,95.0,62.6,0.0,999.9,0,0,0,0,0,0
8076,722217,63881,32.564,-82.985,+0094.2,2017,10,08,77.8,73.0,1002.0,9.5,6.9,11.1,80.6,73.4,99.99,999.9,0,1,0,0,0,0
8077,720347,63877,33.598,-83.139,+0206.4,2017,09,16,75.6,65.8,994.2,9.9,0.1,2.9,87.8,64.4,0.0,999.9,0,0,0,0,0,0
8078,722134,63822,32.193,-82.372,+0083.5,2017,08,04,77.5,74.6,1008.8,9.7,3.2,13.0,86.0,73.4,99.99,999.9,0,1,0,0,0,0
8079,722217,63881,32.564,-82.985,+0094.2,2017,01,21,64.2,61.5,999.3,6.4,4.0,21.0,69.8,60.8,99.99,999.9,1,1,0,0,1,0
8080,720289,63836,33.53,-82.516,+0151.8,2017,03,06,60.5,46.4,1013.5,10.0,3.3,8.9,73.9,52.3,0.0,999.9,0,0,0,0,0,0
8081,720347,63877,33.598,-83.139,+0206.4,2017,06,23,79.9,73.3,991.1,8.4,4.6,11.1,89.6,73.4,99.99,999.9,1,1,0,0,1,0
8082,722217,63881,32.564,-82.985,+0094.2,2017,10,17,61.6,43.0,1012.5,10.0,7.2,14.0,71.6,50.0,0.0,999.9,0,0,0,0,0,0
8083,722130,13861,31.25,-82.4,+0043.3,2017,03,29,76.2,66.4,1010.6,10.0,3.9,11.1,89.2,61.0,99.99,999.9,0,1,0,0,0,0
8084,747806,63809,32.955,-84.264,+0242.6,2017,02,25,63.9,38.5,981.8,10.0,7.2,19.0,69.8,57.2,0.0,999.9,0,0,0,0,0,0
8085,720348,63886,33.154,-83.241,+0117.0,2017,03,24,61.9,47.7,1015.7,10.0,2.1,5.1,77.0,51.8,0.0,999.9,0,0,0,0,0,0
8086,720348,63886,33.154,-83.241,+0117.0,2017,05,28,77.7,70.5,1000.0,10.0,3.4,9.9,91.4,69.8,0.0,999.9,0,0,0,0,0,0
8087,722217,63881,32.564,-82.985,+0094.2,2017,06,25,78.5,72.5,1007.5,8.9,2.4,8.0,87.8,73.4,99.99,999.9,0,1,0,0,1,0
8088,747805,63818,32.483,-81.737,+0057.0,2017,01,28,46.6,30.0,1011.3,10.0,7.6,13.0,54.0,39.2,0.0,999.9,0,0,0,0,0,0
8089,720268,53882,30.983,-84.633,+0043.0,2017,07,10,79.9,76.2,1012.5,9.8,2.5,9.9,91.4,73.4,0.0,999.9,0,0,0,0,0,0
8090,722130,13861,31.25,-82.4,+0043.3,2017,06,27,78.5,75.9,1011.6,8.8,2.8,13.0,90.1,73.6,99.99,999.9,0,1,0,0,1,0
8091,722134,63822,32.193,-82.372,+0083.5,2017,01,15,61.5,56.3,1016.8,5.9,1.0,6.0,77.0,51.8,0.0,999.9,1,0,0,0,0,0
8092,722062,63842,31.477,-82.861,+0078.3,2017,02,14,58.3,46.1,1007.3,10.0,2.2,11.1,77.0,44.6,0.0,999.9,0,0,0,0,0,0
8093,720347,63877,33.598,-83.139,+0206.4,2017,06,13,78.0,67.7,994.2,9.1,1.0,4.1,89.6,69.8,0.0,999.9,1,0,0,0,0,0
8094,747805,63818,32.483,-81.737,+0057.0,2017,01,05,54.1,43.3,1006.8,10.0,3.0,8.0,67.5,38.3,0.0,999.9,0,0,0,0,0,0
8095,722134,63822,32.193,-82.372,+0083.5,2017,02,14,58.2,49.0,1006.2,10.0,2.9,11.1,77.0,42.8,0.0,999.9,0,0,0,0,0,0
8096,720347,63877,33.598,-83.139,+0206.4,2017,04,02,67.2,48.7,992.9,10.0,2.6,7.0,82.4,55.4,0.0,999.9,0,0,0,0,0,0
8097,720268,53882,30.983,-84.633,+0043.0,2017,10,10,82.4,77.8,1011.9,7.1,1.2,8.0,95.0,75.2,0.0,999.9,0,0,0,0,0,0
8098,720294,53898,33.78,-82.816,+0196.6,2017,07,13,84.8,76.7,998.0,10.0,1.5,8.0,96.8,75.2,0.0,999.9,0,0,0,0,0,0
8099,720257,63835,31.397,-84.895,+0065.2,2017,06,07,75.8,70.6,998.9,9.5,2.2,13.0,80.6,71.6,99.99,999.9,0,1,0,0,0,0
8100,720257,63835,31.397,-84.895,+0065.2,2017,01,10,44.1,35.7,1024.1,9.9,1.8,8.9,68.0,32.0,0.0,999.9,0,0,0,0,0,0
8101,720268,53882,30.983,-84.633,+0043.0,2017,07,31,79.8,68.8,1010.9,9.9,6.4,14.0,89.6,69.8,0.0,999.9,0,0,0,0,0,0
8102,722062,63842,31.477,-82.861,+0078.3,2017,05,16,77.1,55.3,1008.3,10.0,2.2,8.0,93.2,62.6,0.0,999.9,0,0,0,0,0,0
8103,720289,63836,33.53,-82.516,+0151.8,2017,05,27,74.1,60.6,999.5,6.7,4.7,13.0,89.2,60.6,0.0,999.9,1,0,0,0,0,0
8104,720257,63835,31.397,-84.895,+0065.2,2017,07,13,81.9,72.0,1013.2,9.8,1.7,9.9,95.0,71.6,99.99,999.9,0,1,0,0,1,0
8105,722134,63822,32.193,-82.372,+0083.5,2017,06,09,74.3,62.3,1003.7,10.0,1.9,6.0,87.8,62.6,0.0,999.9,0,0,0,0,0,0
8106,720268,53882,30.983,-84.633,+0043.0,2017,07,20,85.2,78.6,1013.1,9.9,1.6,9.9,96.8,77.0,0.0,999.9,0,0,0,0,0,0
8107,722217,63881,32.564,-82.985,+0094.2,2017,03,28,69.4,57.7,1004.9,10.0,5.5,14.0,82.4,60.8,0.0,999.9,0,0,0,0,0,0
8108,747805,63818,32.483,-81.737,+0057.0,2017,07,29,81.7,73.6,1001.7,9.4,5.1,12.0,89.2,75.2,99.99,999.9,0,1,0,0,1,0
8109,747805,63818,32.483,-81.737,+0057.0,2017,08,31,77.7,71.0,1011.0,8.7,2.7,14.0,92.7,69.8,99.99,999.9,1,1,0,0,1,0
8110,720347,63877,33.598,-83.139,+0206.4,2017,04,13,70.0,58.1,998.4,10.0,1.6,6.0,82.4,59.0,0.0,999.9,0,0,0,0,0,0
8111,720257,63835,31.397,-84.895,+0065.2,2017,04,10,63.6,49.2,1015.5,10.0,1.0,6.0,82.4,46.4,0.0,999.9,0,0,0,0,0,0
8112,747809,03832,33.983,-83.668,+0287.4,2017,06,04,75.0,69.9,983.0,9.6,0.6,7.0,82.4,71.6,99.99,999.9,0,1,0,0,1,0
8113,720294,53898,33.78,-82.816,+0196.6,2017,06,26,76.4,66.0,996.5,10.0,2.1,8.0,86.0,66.2,0.0,999.9,0,0,0,0,0,0
8114,722217,63881,32.564,-82.985,+0094.2,2017,10,16,70.2,62.7,1006.4,9.6,2.8,9.9,80.6,62.6,0.0,999.9,0,0,0,0,0,0
8115,722176,53884,33.312,-84.77,+0295.7,2017,01,20,66.5,62.6,976.1,9.8,6.0,11.1,73.0,63.7,99.99,999.9,0,1,0,0,0,0
8116,722176,53884,33.312,-84.77,+0295.7,2017,06,28,75.8,63.0,984.5,10.0,4.4,9.9,87.3,64.4,0.0,999.9,0,0,0,0,0,0
8117,720268,53882,30.983,-84.633,+0043.0,2017,10,16,76.8,72.6,1011.7,10.0,2.9,14.0,87.8,69.8,0.0,999.9,0,0,0,0,0,0
8118,722147,53817,31.083,-83.8,+0086.3,2017,03,15,43.2,26.3,1012.3,10.0,8.2,15.0,51.8,33.8,0.0,999.9,0,0,0,0,0,0
8119,747807,03821,33.017,-85.067,+0207.9,2017,10,19,57.3,48.8,999.8,10.0,0.4,6.0,76.8,44.1,0.0,999.9,0,0,0,0,0,0
8120,722062,63842,31.477,-82.861,+0078.3,2017,06,12,76.6,71.5,1012.3,10.0,2.4,8.9,82.4,73.4,99.99,999.9,0,1,0,0,0,0
8121,747805,63818,32.483,-81.737,+0057.0,2017,03,19,60.1,46.2,1013.7,10.0,6.7,13.0,67.6,48.4,0.0,999.9,0,0,0,0,0,0
8122,722176,53884,33.312,-84.77,+0295.7,2017,09,26,75.0,66.3,980.1,10.0,2.7,8.0,87.1,65.8,0.0,999.9,0,0,0,0,0,0
8123,720268,53882,30.983,-84.633,+0043.0,2017,01,22,68.9,65.4,994.8,8.3,7.4,22.9,77.0,59.0,0.0,999.9,0,0,0,0,0,0
8124,722134,63822,32.193,-82.372,+0083.5,2017,04,09,61.2,43.7,1011.0,10.0,2.5,7.0,77.0,46.4,0.0,999.9,0,0,0,0,0,0
8125,720268,53882,30.983,-84.633,+0043.0,2017,09,10,70.9,60.8,1011.5,9.9,12.0,22.0,77.0,62.6,0.0,999.9,0,0,0,0,0,0
8126,720348,63886,33.154,-83.241,+0117.0,2017,03,30,70.6,61.3,1000.9,10.0,0.2,4.1,82.4,62.6,0.0,999.9,0,0,0,0,0,0
8127,720257,63835,31.397,-84.895,+0065.2,2017,05,02,67.0,48.7,1008.9,10.0,2.6,8.9,86.0,50.0,0.0,999.9,0,0,0,0,0,0
8128,747805,63818,32.483,-81.737,+0057.0,2017,04,01,68.5,51.7,1008.0,10.0,5.1,12.0,84.7,50.5,0.0,999.9,0,0,0,0,0,0
8129,722154,53885,34.722,-84.869,+0216.4,2017,05,26,63.6,55.6,989.2,10.0,0.9,6.0,80.6,50.0,0.0,999.9,0,0,0,0,0,0
8130,720294,53898,33.78,-82.816,+0196.6,2017,06,20,76.8,75.1,994.3,8.7,3.7,8.9,86.0,73.4,99.99,999.9,0,1,0,0,1,0
8131,722147,53817,31.083,-83.8,+0086.3,2017,02,21,64.9,56.8,1007.7,9.5,4.3,9.9,73.4,57.2,0.0,999.9,0,0,0,0,0,0
8132,720257,63835,31.397,-84.895,+0065.2,2017,08,11,81.0,73.2,1011.0,7.8,1.0,14.0,91.4,73.4,99.99,999.9,1,1,0,0,1,0
8133,722130,13861,31.25,-82.4,+0043.3,2017,07,25,85.4,79.1,1012.6,10.0,4.6,8.9,95.9,77.0,99.99,999.9,0,1,0,0,1,0
8134,720268,53882,30.983,-84.633,+0043.0,2017,09,03,79.3,73.9,1013.3,7.8,0.7,4.1,91.4,71.6,0.0,999.9,0,0,0,0,0,0
8135,722217,63881,32.564,-82.985,+0094.2,2017,05,12,74.2,58.9,1000.5,10.0,4.9,12.0,86.0,60.8,0.0,999.9,0,0,0,0,0,0
8136,722136,53883,31.259,-81.466,+0007.9,2017,05,06,63.8,48.4,1007.2,10.0,9.8,18.1,77.0,51.8,0.0,999.9,0,0,0,0,0,0
8137,720348,63886,33.154,-83.241,+0117.0,2017,02,14,52.3,42.2,1001.8,10.0,0.5,5.1,73.4,35.6,0.0,999.9,0,0,0,0,0,0
8138,722217,63881,32.564,-82.985,+0094.2,2017,01,09,34.3,15.3,1028.1,10.0,1.5,8.9,46.4,26.6,0.0,999.9,0,0,0,0,0,0
8139,720294,53898,33.78,-82.816,+0196.6,2017,01,27,45.4,31.6,992.6,10.0,8.0,15.0,55.4,35.6,0.0,999.9,0,0,0,0,0,0
8140,720257,63835,31.397,-84.895,+0065.2,2017,06,02,77.3,70.8,1009.7,8.9,1.6,8.0,87.8,71.6,99.99,999.9,0,1,0,0,1,0
8141,722136,53883,31.259,-81.466,+0007.9,2017,05,17,78.1,70.3,1018.8,10.0,7.7,15.0,86.0,71.6,0.0,999.9,0,0,0,0,0,0
8142,722154,53885,34.722,-84.869,+0216.4,2017,03,11,41.0,28.2,999.3,10.0,7.9,13.0,50.0,35.6,99.99,999.9,0,1,0,0,0,0
8143,720257,63835,31.397,-84.895,+0065.2,2017,05,22,77.1,69.4,1009.6,9.5,2.2,9.9,87.8,69.8,0.0,999.9,0,0,0,0,0,0
8144,722062,63842,31.477,-82.861,+0078.3,2017,07,26,78.4,73.6,1009.7,10.0,2.3,11.1,87.8,75.2,99.99,999.9,0,1,0,0,1,0
8145,720347,63877,33.598,-83.139,+0206.4,2017,08,07,79.3,73.0,991.9,8.6,3.8,12.0,89.6,73.4,99.99,999.9,0,1,0,0,1,0
8146,722136,53883,31.259,-81.466,+0007.9,2017,05,16,75.8,66.1,1016.7,8.6,4.4,9.9,87.8,60.8,0.0,999.9,1,0,0,0,0,0
8147,722134,63822,32.193,-82.372,+0083.5,2017,07,25,80.9,74.8,1007.7,10.0,2.2,11.1,91.4,75.2,99.99,999.9,0,1,0,0,1,0
8148,722062,63842,31.477,-82.861,+0078.3,2017,05,05,62.4,51.5,996.4,10.0,9.0,18.1,69.8,53.6,99.99,999.9,0,1,0,0,0,0
8149,722217,63881,32.564,-82.985,+0094.2,2017,04,14,65.6,53.8,1013.7,9.8,1.0,8.0,84.2,51.8,0.0,999.9,0,0,0,0,0,0
8150,722134,63822,32.193,-82.372,+0083.5,2017,01,29,46.9,33.5,1006.5,10.0,7.6,14.0,59.0,37.4,0.0,999.9,0,0,0,0,0,0
8151,722217,63881,32.564,-82.985,+0094.2,2017,05,03,67.2,47.6,1006.4,10.0,1.7,8.0,87.8,50.0,0.0,999.9,0,0,0,0,0,0
8152,722154,53885,34.722,-84.869,+0216.4,2017,09,06,65.5,58.6,988.9,9.0,4.5,11.1,73.4,59.0,99.99,999.9,0,1,0,0,1,0
8153,720257,63835,31.397,-84.895,+0065.2,2017,03,03,55.7,28.2,1022.5,10.0,2.6,13.0,69.8,41.0,0.0,999.9,0,0,0,0,0,0
