f0_,a_stn,a_wban,lat,lon,elev,year,mo,da,temp,dewp,stp,visib,wdsp,mxpsd,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
10678,723110,13873,33.948,-83.328,+0239.3,2016,09,05,75.6,65.8,994.3,10.0,1.2,4.1,88.0,64.9,0.0,999.9,0,0,0,0,0,0
10679,723110,13873,33.948,-83.328,+0239.3,2016,07,07,80.4,71.8,988.0,10.0,5.1,11.1,93.9,71.1,0.11,999.9,0,0,0,0,0,0
10680,723110,13873,33.948,-83.328,+0239.3,2016,02,08,44.1,24.8,981.9,10.0,6.4,15.0,57.9,28.0,0.0,999.9,0,0,0,0,0,0
10681,723110,13873,33.948,-83.328,+0239.3,2016,11,19,55.1,39.0,990.6,9.7,6.0,18.1,62.1,46.0,0.0,999.9,0,0,0,0,0,0
10682,723110,13873,33.948,-83.328,+0239.3,2016,09,04,74.3,66.8,992.5,10.0,3.7,7.0,87.1,60.1,0.0,999.9,0,0,0,0,0,0
10683,723110,13873,33.948,-83.328,+0239.3,2016,04,13,60.8,50.4,992.5,10.0,6.4,12.0,77.0,52.0,0.11,999.9,0,0,0,0,0,0
10684,723110,13873,33.948,-83.328,+0239.3,2016,10,23,58.0,34.9,993.0,10.0,4.4,7.0,77.0,44.1,0.0,999.9,0,0,0,0,0,0
10685,723110,13873,33.948,-83.328,+0239.3,2016,09,14,77.4,67.9,991.1,9.3,4.3,9.9,93.0,68.0,0.0,999.9,0,0,0,0,0,0
10686,723110,13873,33.948,-83.328,+0239.3,2016,11,25,59.7,48.2,993.6,8.3,2.0,7.0,77.0,48.0,0.0,999.9,1,0,0,0,0,0
10687,723110,13873,33.948,-83.328,+0239.3,2016,01,06,31.1,15.7,1002.2,10.0,6.3,11.1,44.1,21.9,0.0,999.9,0,0,0,0,0,0
10688,723110,13873,33.948,-83.328,+0239.3,2016,06,16,82.7,67.4,983.0,10.0,5.8,9.9,95.0,71.1,0.0,999.9,0,0,0,0,0,0
10689,723110,13873,33.948,-83.328,+0239.3,2016,06,04,80.4,69.2,986.8,10.0,2.9,7.0,93.0,66.0,0.0,999.9,0,0,0,0,0,0
10690,723160,13870,31.536,-82.507,+0058.8,2016,12,31,40.4,33.8,1016.6,10.0,0.6,5.1,54.0,30.0,0.0,999.9,0,0,0,0,0,0
10691,723160,13870,31.536,-82.507,+0058.8,2016,03,17,69.3,64.9,1006.8,6.8,2.8,7.0,84.0,63.0,0.0,999.9,0,0,0,0,0,0
10692,723160,13870,31.536,-82.507,+0058.8,2016,03,12,68.0,58.8,1013.3,7.4,4.2,13.0,84.0,54.0,0.0,999.9,1,0,0,0,0,0
10693,723160,13870,31.536,-82.507,+0058.8,2016,06,02,79.2,69.5,1009.2,8.4,2.6,13.0,93.9,66.0,0.17,999.9,0,0,0,0,0,0
10694,723160,13870,31.536,-82.507,+0058.8,2016,08,02,78.4,73.5,1011.6,8.5,2.6,12.0,93.0,70.0,0.01,999.9,0,1,0,0,1,0
10695,723160,13870,31.536,-82.507,+0058.8,2016,01,10,56.7,50.9,1003.0,7.6,8.4,15.9,64.0,48.0,0.0,999.9,0,0,0,0,0,0
10696,723160,13870,31.536,-82.507,+0058.8,2016,08,15,79.6,72.2,1013.7,9.6,3.5,17.1,95.0,70.0,0.04,999.9,0,1,0,0,1,0
10697,723160,13870,31.536,-82.507,+0058.8,2016,12,15,54.8,45.2,1012.3,6.9,5.6,11.1,60.1,43.0,0.12,999.9,0,1,0,0,0,0
10698,723160,13870,31.536,-82.507,+0058.8,2016,06,23,80.2,66.2,1011.8,9.7,3.6,11.1,93.0,66.0,0.0,999.9,0,0,0,0,0,0
10699,723160,13870,31.536,-82.507,+0058.8,2016,09,18,78.7,71.2,1008.9,7.8,1.6,5.1,91.0,69.1,0.0,999.9,1,0,0,0,0,0
10700,723160,13870,31.536,-82.507,+0058.8,2016,08,05,79.8,75.0,1007.7,8.8,3.4,8.0,93.0,73.9,0.16,999.9,0,0,0,0,0,0
10701,723160,13870,31.536,-82.507,+0058.8,2016,07,25,82.3,70.0,1009.8,9.7,2.5,7.0,97.0,71.1,0.0,999.9,0,0,0,0,0,0
10702,723160,13870,31.536,-82.507,+0058.8,2016,07,12,84.1,70.3,1011.7,10.0,3.0,13.0,97.0,71.1,0.0,999.9,0,0,0,0,0,0
10703,723160,13870,31.536,-82.507,+0058.8,2016,04,15,56.7,54.3,1011.7,7.2,5.8,9.9,63.0,55.0,0.6,999.9,0,1,0,0,0,0
10704,723160,13870,31.536,-82.507,+0058.8,2016,08,23,80.7,75.8,1013.7,8.3,3.4,15.9,95.0,75.0,0.0,999.9,1,1,0,0,1,0
10705,723160,13870,31.536,-82.507,+0058.8,2016,05,07,63.4,46.7,1006.7,10.0,4.1,9.9,81.0,46.9,0.0,999.9,0,0,0,0,0,0
10706,723160,13870,31.536,-82.507,+0058.8,2016,04,19,63.0,44.5,1015.0,10.0,1.9,7.0,82.9,41.0,0.0,999.9,0,0,0,0,0,0
10707,723160,13870,31.536,-82.507,+0058.8,2016,01,03,48.8,37.5,1011.4,10.0,4.6,8.0,59.0,44.1,0.0,999.9,0,0,0,0,0,0
10708,723160,13870,31.536,-82.507,+0058.8,2016,06,29,79.5,72.3,1006.7,9.1,4.5,14.0,96.1,71.1,0.0,999.9,1,1,0,0,1,0
10709,723160,13870,31.536,-82.507,+0058.8,2016,07,10,82.8,69.9,1009.3,9.8,3.4,8.0,98.1,70.0,0.0,999.9,0,0,0,0,0,0
10710,723160,13870,31.536,-82.507,+0058.8,2016,10,19,71.0,63.6,1011.1,6.9,1.3,6.0,87.1,59.0,0.0,999.9,1,0,0,0,0,0
10711,723160,13870,31.536,-82.507,+0058.8,2016,09,23,76.3,68.9,1008.9,9.3,2.0,7.0,90.0,66.9,0.0,999.9,0,0,0,0,0,0
10712,723160,13870,31.536,-82.507,+0058.8,2016,07,17,80.9,71.7,1013.9,9.6,3.9,21.0,97.0,71.1,0.0,999.9,0,1,0,0,1,0
10713,723160,13870,31.536,-82.507,+0058.8,2016,11,25,61.5,54.5,1015.7,7.4,1.3,7.0,80.1,48.9,0.0,999.9,1,0,0,0,0,0
10714,723160,13870,31.536,-82.507,+0058.8,2016,03,29,62.8,48.9,1010.6,9.8,2.0,7.0,79.0,50.0,0.0,999.9,0,0,0,0,0,0
10715,723160,13870,31.536,-82.507,+0058.8,2016,12,09,45.6,23.7,1020.5,10.0,6.7,13.0,64.9,37.0,0.0,999.9,0,0,0,0,0,0
10716,723160,13870,31.536,-82.507,+0058.8,2016,05,15,70.3,48.8,1008.9,10.0,4.4,8.9,86.0,57.0,0.0,999.9,0,0,0,0,0,0
10717,723160,13870,31.536,-82.507,+0058.8,2016,06,11,81.5,70.4,1012.3,8.0,2.2,8.0,95.0,66.9,0.0,999.9,1,0,0,0,0,0
10718,723160,13870,31.536,-82.507,+0058.8,2016,05,25,75.2,59.1,1014.7,9.4,3.1,8.0,89.1,55.9,0.0,999.9,0,0,0,0,0,0
10719,723160,13870,31.536,-82.507,+0058.8,2016,02,09,43.4,27.6,1004.3,10.0,9.3,17.1,63.0,33.1,0.04,999.9,0,0,0,0,0,0
10720,723160,13870,31.536,-82.507,+0058.8,2016,11,05,60.3,47.1,1016.3,10.0,4.0,8.0,82.9,50.0,0.0,999.9,0,0,0,0,0,0
10721,723160,13870,31.536,-82.507,+0058.8,2016,08,09,79.3,74.2,1007.3,9.3,7.3,15.0,90.0,73.9,0.01,999.9,0,1,0,0,0,0
10722,723160,13870,31.536,-82.507,+0058.8,2016,06,22,79.0,64.2,1012.0,10.0,4.0,8.0,93.0,62.1,0.0,999.9,0,0,0,0,0,0
10723,723160,13870,31.536,-82.507,+0058.8,2016,02,11,42.9,29.1,1015.3,10.0,3.9,11.1,66.0,26.1,0.0,999.9,0,0,0,0,0,0
10724,723160,13870,31.536,-82.507,+0058.8,2016,01,04,49.0,35.2,1009.3,10.0,5.5,9.9,57.9,41.0,0.0,999.9,0,0,0,0,0,0
10725,723160,13870,31.536,-82.507,+0058.8,2016,10,27,68.7,61.9,1017.3,7.4,3.3,7.0,80.1,57.2,0.0,999.9,1,0,0,0,0,0
10726,723160,13870,31.536,-82.507,+0058.8,2016,01,11,40.5,25.7,1014.2,10.0,5.3,11.1,64.0,30.0,0.0,999.9,0,0,0,0,0,0
10727,723160,13870,31.536,-82.507,+0058.8,2016,12,10,39.9,25.0,1023.7,10.0,2.2,6.0,55.9,28.0,0.0,999.9,0,0,0,0,0,0
10728,723160,13870,31.536,-82.507,+0058.8,2016,08,24,80.8,71.8,1014.8,8.5,2.8,8.0,93.9,73.0,1.1,999.9,0,0,0,0,0,0
10729,723160,13870,31.536,-82.507,+0058.8,2016,02,03,71.5,67.3,1008.7,9.3,9.3,15.9,78.1,68.0,0.0,999.9,0,1,0,0,0,0
10730,723160,13870,31.536,-82.507,+0058.8,2016,10,29,66.8,58.3,1015.2,7.1,1.3,6.0,84.9,53.1,0.0,999.9,0,0,0,0,0,0
10731,723160,13870,31.536,-82.507,+0058.8,2016,09,10,78.3,67.5,1011.1,9.3,1.2,6.0,93.0,63.0,0.0,999.9,0,0,0,0,0,0
10732,723160,13870,31.536,-82.507,+0058.8,2016,10,14,67.4,59.1,1014.4,7.5,2.9,8.9,84.0,54.0,0.0,999.9,0,0,0,0,0,0
10733,723200,93801,34.348,-85.161,+0194.8,2016,09,01,81.4,69.3,989.0,9.6,3.3,11.1,95.0,69.1,0.0,999.9,0,1,0,0,1,0
10734,723200,93801,34.348,-85.161,+0194.8,2016,05,10,70.5,58.8,995.1,10.0,3.1,8.9,84.9,55.9,0.0,999.9,0,0,0,0,0,0
10735,723200,93801,34.348,-85.161,+0194.8,2016,07,19,80.9,70.8,998.9,9.8,2.4,8.9,98.1,70.0,0.02,999.9,0,1,0,0,1,0
10736,723200,93801,34.348,-85.161,+0194.8,2016,02,25,43.1,30.9,990.7,10.0,9.6,13.0,46.9,39.9,0.17,999.9,0,0,0,0,0,0
10737,723200,93801,34.348,-85.161,+0194.8,2016,01,10,43.0,37.5,987.5,9.6,7.4,15.0,54.0,34.0,0.28,999.9,0,1,0,0,0,0
10738,723200,93801,34.348,-85.161,+0194.8,2016,11,19,52.9,36.9,998.1,10.0,5.8,15.9,61.0,46.0,0.0,999.9,0,0,0,0,0,0
10739,723200,93801,34.348,-85.161,+0194.8,2016,06,23,83.2,66.4,994.6,10.0,4.9,9.9,95.0,69.1,0.0,999.9,0,0,0,0,0,0
10740,723200,93801,34.348,-85.161,+0194.8,2016,01,18,31.8,14.0,999.3,10.0,6.8,13.0,48.0,26.1,0.0,999.9,0,0,0,0,0,0
10741,723200,93801,34.348,-85.161,+0194.8,2016,03,31,63.9,53.9,990.1,9.2,6.4,12.0,69.1,60.1,0.0,999.9,0,1,0,0,0,0
10742,723200,93801,34.348,-85.161,+0194.8,2016,07,29,79.1,71.1,992.4,10.0,4.3,9.9,91.0,72.0,0.2,999.9,0,0,0,0,0,0
10743,723200,93801,34.348,-85.161,+0194.8,2016,06,20,73.2,54.8,1002.1,10.0,2.0,8.0,90.0,57.0,0.0,999.9,0,0,0,0,0,0
10744,723200,93801,34.348,-85.161,+0194.8,2016,12,25,59.0,51.7,1002.6,9.0,0.8,6.0,73.0,51.1,0.0,999.9,0,0,0,0,0,0
10745,723200,93801,34.348,-85.161,+0194.8,2016,04,10,46.3,28.2,1000.8,10.0,4.1,9.9,61.0,34.0,0.0,999.9,0,0,0,0,0,0
10746,723200,93801,34.348,-85.161,+0194.8,2016,01,30,43.1,29.8,994.3,10.0,3.1,11.1,69.1,26.1,0.0,999.9,0,0,0,0,0,0
10747,723200,93801,34.348,-85.161,+0194.8,2016,03,27,61.8,58.8,995.8,7.6,4.1,12.0,64.9,60.8,0.0,999.9,0,1,0,0,0,0
10748,723200,93801,34.348,-85.161,+0194.8,2016,08,22,77.5,65.4,995.9,10.0,3.5,7.0,89.1,69.1,0.0,999.9,0,0,0,0,0,0
10749,723200,93801,34.348,-85.161,+0194.8,2016,04,19,63.3,47.7,999.3,10.0,1.9,7.0,82.0,43.0,0.0,999.9,0,0,0,0,0,0
10750,723200,93801,34.348,-85.161,+0194.8,2016,11,22,41.3,16.1,1000.3,10.0,0.7,5.1,62.1,26.1,0.0,999.9,0,0,0,0,0,0
10751,723200,93801,34.348,-85.161,+0194.8,2016,10,06,70.9,54.1,996.6,10.0,2.8,8.9,86.0,54.0,0.0,999.9,0,0,0,0,0,0
10752,723200,93801,34.348,-85.161,+0194.8,2016,10,27,67.6,53.4,1000.9,10.0,2.6,9.9,82.0,44.1,0.0,999.9,0,1,0,0,0,0
10753,723200,93801,34.348,-85.161,+0194.8,2016,08,14,80.5,67.5,995.2,10.0,3.9,11.1,93.9,68.0,0.0,999.9,0,0,0,0,0,0
10754,723200,93801,34.348,-85.161,+0194.8,2016,09,06,77.4,61.4,999.4,10.0,0.6,2.9,93.9,63.0,0.0,999.9,0,0,0,0,0,0
10755,723200,93801,34.348,-85.161,+0194.8,2016,01,01,41.9,32.8,1000.9,10.0,7.6,12.0,57.9,37.9,0.0,999.9,0,0,0,0,0,0
10756,723200,93801,34.348,-85.161,+0194.8,2016,10,10,63.2,40.0,1001.4,10.0,3.0,8.0,80.1,45.0,0.0,999.9,0,0,0,0,0,0
10757,723200,93801,34.348,-85.161,+0194.8,2016,01,11,28.8,16.1,999.7,10.0,3.2,6.0,50.0,18.0,0.01,999.9,0,0,0,0,0,0
10758,723200,93801,34.348,-85.161,+0194.8,2016,07,14,82.9,67.5,994.8,10.0,4.7,9.9,96.1,66.0,0.0,999.9,0,1,0,0,0,0
10759,723200,93801,34.348,-85.161,+0194.8,2016,07,08,84.6,70.6,993.0,8.6,4.6,14.0,96.1,70.0,0.0,999.9,0,0,0,0,0,0
10760,723200,93801,34.348,-85.161,+0194.8,2016,04,18,61.7,44.2,1002.9,9.9,1.5,11.1,82.0,41.0,0.0,999.9,0,0,0,0,0,0
10761,723200,93801,34.348,-85.161,+0194.8,2016,02,24,52.1,48.6,977.0,7.4,9.7,24.1,62.1,41.0,1.81,999.9,0,1,0,0,0,0
10762,723200,93801,34.348,-85.161,+0194.8,2016,12,22,50.7,35.5,999.9,9.6,1.9,9.9,66.0,28.0,0.0,999.9,0,0,0,0,0,0
10763,723200,93801,34.348,-85.161,+0194.8,2016,11,15,48.4,35.1,992.4,7.6,0.7,5.1,70.0,32.0,0.0,999.9,0,0,0,0,0,0
10764,723200,93801,34.348,-85.161,+0194.8,2016,09,12,75.6,60.0,995.3,10.0,2.7,17.1,93.0,62.1,0.0,999.9,0,0,0,0,0,0
10765,723200,93801,34.348,-85.161,+0194.8,2016,08,27,80.1,71.3,995.1,9.4,3.1,17.1,96.1,71.1,0.35,999.9,0,1,0,0,1,0
10766,723200,93801,34.348,-85.161,+0194.8,2016,10,01,62.1,48.3,994.7,10.0,1.2,7.0,82.0,46.0,0.0,999.9,0,0,0,0,0,0
10767,723200,93801,34.348,-85.161,+0194.8,2016,04,14,61.4,52.1,996.8,8.9,4.0,11.1,72.0,44.1,0.82,999.9,0,1,0,0,0,0
10768,723200,93801,34.348,-85.161,+0194.8,2016,10,13,61.4,42.4,998.4,10.0,1.4,7.0,86.0,39.0,0.0,999.9,0,0,0,0,0,0
10769,723200,93801,34.348,-85.161,+0194.8,2016,05,14,65.2,50.4,992.2,9.5,5.0,15.9,81.0,48.0,0.0,999.9,1,0,0,0,0,0
10770,723200,93801,34.348,-85.161,+0194.8,2016,10,26,59.8,46.3,1001.8,10.0,2.3,8.0,80.1,43.0,0.0,999.9,0,0,0,0,0,0
10771,723200,93801,34.348,-85.161,+0194.8,2016,10,05,71.6,53.5,996.1,10.0,3.4,8.0,87.1,54.0,0.0,999.9,0,0,0,0,0,0
10772,723200,93801,34.348,-85.161,+0194.8,2016,06,29,80.3,64.2,991.6,10.0,2.9,11.1,95.0,66.0,0.0,999.9,0,0,0,0,0,0
10773,723200,93801,34.348,-85.161,+0194.8,2016,10,12,57.6,39.1,1001.1,10.0,1.0,5.1,79.0,39.0,0.0,999.9,0,0,0,0,0,0
10774,723200,93801,34.348,-85.161,+0194.8,2016,09,28,72.2,53.6,989.9,9.7,2.3,8.0,87.1,55.0,0.0,999.9,0,0,0,0,0,0
10775,723200,93801,34.348,-85.161,+0194.8,2016,05,25,72.1,55.9,998.0,9.8,1.9,8.0,89.1,52.0,0.0,999.9,0,0,0,0,0,0
10776,723200,93801,34.348,-85.161,+0194.8,2016,12,01,48.1,35.2,992.0,10.0,4.4,9.9,72.0,35.1,0.7,999.9,0,0,0,0,0,0
10777,723200,93801,34.348,-85.161,+0194.8,2016,05,06,56.5,41.1,990.1,10.0,7.0,18.1,73.0,43.0,0.0,999.9,0,0,0,0,0,0
10778,723200,93801,34.348,-85.161,+0194.8,2016,07,17,79.4,68.9,997.6,9.9,2.3,8.0,97.0,69.1,0.09,999.9,0,1,0,0,0,0
10779,723200,93801,34.348,-85.161,+0194.8,2016,02,23,56.0,54.8,987.2,7.0,5.6,8.9,63.0,53.1,0.84,999.9,0,1,0,0,0,0
10780,723200,93801,34.348,-85.161,+0194.8,2016,05,03,68.2,60.3,989.0,9.4,4.3,8.9,84.9,57.9,0.29,999.9,0,1,0,0,0,0
10781,723200,93801,34.348,-85.161,+0194.8,2016,04,16,64.2,42.8,1000.6,10.0,6.3,13.0,73.0,50.0,0.0,999.9,0,0,0,0,0,0
10782,723200,93801,34.348,-85.161,+0194.8,2016,12,11,33.3,22.0,1004.6,9.9,2.6,11.1,50.0,21.0,0.0,999.9,0,0,0,0,0,0
10783,723200,93801,34.348,-85.161,+0194.8,2016,12,10,32.4,17.1,1009.4,10.0,2.9,6.0,46.9,21.0,0.0,999.9,0,0,0,0,0,0
10784,723200,93801,34.348,-85.161,+0194.8,2016,06,16,80.3,67.5,989.8,9.8,4.8,13.0,99.0,66.0,0.17,999.9,0,0,0,0,0,0
10785,723200,93801,34.348,-85.161,+0194.8,2016,09,17,76.4,64.2,996.0,10.0,3.1,11.1,91.0,66.0,0.0,999.9,0,0,0,0,0,0
10786,723200,93801,34.348,-85.161,+0194.8,2016,01,19,24.6,7.9,1006.0,10.0,4.0,9.9,37.0,15.1,0.0,999.9,0,0,0,0,0,0
10787,747804,13824,32.017,-81.133,+0012.5,2016,06,03,79.7,74.8,1015.0,10.0,3.6,8.9,91.2,71.1,0.0,999.9,0,0,0,0,0,0
10788,747804,13824,32.017,-81.133,+0012.5,2016,10,20,71.8,67.8,1014.3,9.7,2.8,9.9,85.1,61.7,0.0,999.9,0,0,0,0,0,0
10789,747804,13824,32.017,-81.133,+0012.5,2016,03,07,55.9,48.9,1024.1,9.0,4.0,11.1,70.7,41.0,0.0,999.9,1,0,0,0,0,0
10790,747804,13824,32.017,-81.133,+0012.5,2016,01,12,40.5,26.9,1019.8,10.0,3.5,12.0,59.2,27.5,0.0,999.9,0,0,0,0,0,0
10791,747804,13824,32.017,-81.133,+0012.5,2016,08,20,83.7,77.5,1011.4,9.9,5.0,22.0,96.1,73.9,0.0,999.9,0,1,0,0,1,0
10792,747804,13824,32.017,-81.133,+0012.5,2016,11,13,56.3,45.6,1019.6,10.0,8.5,11.1,67.3,49.1,0.0,999.9,0,0,0,0,0,0
10793,747804,13824,32.017,-81.133,+0012.5,2016,05,06,61.0,45.5,1007.7,10.0,7.6,12.0,75.2,46.2,0.0,999.9,0,1,0,0,0,0
10794,747804,13824,32.017,-81.133,+0012.5,2016,02,04,61.5,61.5,1014.0,8.0,5.3,21.0,77.4,49.5,0.42,999.9,0,1,0,0,0,0
10795,747804,13824,32.017,-81.133,+0012.5,2016,12,18,66.9,66.7,1017.9,9.4,4.6,9.9,77.9,59.0,0.0,999.9,0,0,0,0,0,0
10796,747804,13824,32.017,-81.133,+0012.5,2016,11,03,72.7,68.4,1020.7,9.8,1.5,5.1,83.8,65.5,0.0,999.9,0,0,0,0,0,0
10797,747804,13824,32.017,-81.133,+0012.5,2016,07,02,82.3,78.0,1014.8,10.0,6.6,13.0,91.8,75.0,0.01,999.9,0,0,0,0,0,0
10798,747804,13824,32.017,-81.133,+0012.5,2016,09,30,76.9,69.0,1012.9,10.0,5.3,15.9,90.1,63.3,99.99,999.9,0,1,0,0,1,0
10799,747804,13824,32.017,-81.133,+0012.5,2016,11,23,57.6,51.9,1022.5,10.0,3.7,9.9,70.3,33.8,0.0,999.9,0,0,0,0,0,0
10800,747804,13824,32.017,-81.133,+0012.5,2016,12,21,46.9,43.7,1023.6,9.5,5.4,11.1,59.0,41.0,0.0,999.9,0,0,0,0,0,0
10801,747804,13824,32.017,-81.133,+0012.5,2016,04,20,65.9,53.3,1017.8,10.0,3.7,6.0,83.7,44.8,0.0,999.9,0,0,0,0,0,0
10802,747804,13824,32.017,-81.133,+0012.5,2016,07,10,85.2,75.4,1013.9,10.0,5.4,9.9,98.6,73.4,0.0,999.9,0,0,0,0,0,0
10803,747804,13824,32.017,-81.133,+0012.5,2016,11,02,73.6,70.4,1022.7,10.0,5.3,9.9,82.2,67.1,0.0,999.9,0,0,0,0,0,0
10804,747804,13824,32.017,-81.133,+0012.5,2016,11,04,70.5,66.3,1016.1,10.0,6.0,13.0,83.8,63.0,0.0,999.9,0,1,0,0,0,0
10805,747804,13824,32.017,-81.133,+0012.5,2016,06,17,84.8,76.7,1006.7,9.9,9.8,27.0,98.4,71.6,0.13,999.9,0,1,0,0,1,0
10806,747804,13824,32.017,-81.133,+0012.5,2016,02,07,43.9,35.8,1014.3,9.9,12.3,18.1,55.0,35.2,0.96,999.9,0,1,0,0,0,0
10807,747804,13824,32.017,-81.133,+0012.5,2016,02,11,41.2,24.1,1020.7,10.0,5.1,8.9,57.0,26.6,0.0,999.9,0,0,0,0,0,0
10808,747804,13824,32.017,-81.133,+0012.5,2016,03,27,68.2,68.2,1017.6,8.2,4.1,9.9,78.3,63.1,0.06,999.9,0,1,0,0,0,0
10809,747804,13824,32.017,-81.133,+0012.5,2016,10,14,68.9,64.7,1020.0,10.0,4.8,11.1,82.9,58.3,0.0,999.9,0,0,0,0,0,0
10810,747804,13824,32.017,-81.133,+0012.5,2016,09,20,79.0,75.8,1013.0,10.0,4.5,9.9,90.1,73.8,0.01,999.9,0,1,0,0,0,0
10811,747804,13824,32.017,-81.133,+0012.5,2016,08,08,82.9,77.5,1010.7,9.9,6.9,13.0,88.7,75.2,0.03,999.9,0,1,0,0,0,0
10812,747804,13824,32.017,-81.133,+0012.5,2016,10,13,72.9,65.1,1018.0,10.0,3.7,8.9,82.9,60.3,0.0,999.9,0,0,0,0,0,0
10813,747804,13824,32.017,-81.133,+0012.5,2016,12,24,61.0,57.4,1023.6,10.0,3.7,8.0,77.0,45.5,0.0,999.9,0,0,0,0,0,0
10814,747804,13824,32.017,-81.133,+0012.5,2016,02,01,58.3,50.3,1014.7,10.0,4.2,9.9,77.0,39.9,0.0,999.9,0,0,0,0,0,0
10815,747804,13824,32.017,-81.133,+0012.5,2016,11,27,53.1,42.9,1021.2,10.0,2.7,9.9,70.5,42.1,0.0,999.9,0,0,0,0,0,0
10816,747804,13824,32.017,-81.133,+0012.5,2016,05,04,73.5,63.3,1005.1,10.0,7.8,14.0,88.2,67.6,0.03,999.9,0,1,0,0,1,0
10817,747804,13824,32.017,-81.133,+0012.5,2016,04,26,69.8,62.9,1013.4,10.0,4.2,9.9,80.4,59.4,0.0,999.9,0,0,0,0,0,0
10818,747804,13824,32.017,-81.133,+0012.5,2016,12,16,44.8,36.8,1023.8,10.0,7.0,12.0,63.3,37.4,0.0,999.9,0,0,0,0,0,0
10819,747804,13824,32.017,-81.133,+0012.5,2016,03,11,70.3,64.8,1020.8,10.0,5.7,9.9,81.3,61.5,0.0,999.9,0,0,0,0,0,0
10820,747804,13824,32.017,-81.133,+0012.5,2016,03,04,53.5,48.4,1012.6,9.5,7.8,15.0,65.1,40.5,0.64,999.9,0,1,0,0,1,0
10821,747804,13824,32.017,-81.133,+0012.5,2016,07,12,85.9,73.9,1016.6,10.0,5.4,8.9,97.5,73.9,0.0,999.9,0,0,0,0,0,0
10822,747804,13824,32.017,-81.133,+0012.5,2016,08,03,82.4,77.4,1013.4,9.9,4.7,11.1,94.5,71.8,0.01,999.9,0,1,0,0,1,0
10823,747804,13824,32.017,-81.133,+0012.5,2016,03,14,72.5,65.4,1010.3,10.0,7.6,15.9,84.2,64.0,0.0,999.9,0,0,0,0,0,0
10824,747804,13824,32.017,-81.133,+0012.5,2016,11,12,58.2,49.7,1017.2,10.0,6.0,13.0,71.8,42.4,0.0,999.9,0,0,0,0,0,0
10825,747804,13824,32.017,-81.133,+0012.5,2016,09,19,81.3,78.1,1011.5,10.0,4.2,9.9,92.1,70.3,0.0,999.9,0,1,0,0,0,0
10826,747804,13824,32.017,-81.133,+0012.5,2016,08,10,83.6,77.6,1017.4,10.0,4.9,11.1,90.3,75.2,0.01,999.9,0,1,0,0,0,0
10827,747804,13824,32.017,-81.133,+0012.5,2016,06,04,81.8,77.7,1013.8,10.0,5.7,11.1,92.1,72.5,0.0,999.9,0,1,0,0,0,0
10828,747804,13824,32.017,-81.133,+0012.5,2016,06,27,81.7,73.7,1015.7,10.0,4.9,8.9,91.6,72.5,0.0,999.9,0,0,0,0,0,0
10829,747804,13824,32.017,-81.133,+0012.5,2016,04,29,78.1,66.8,1012.1,10.0,5.1,8.9,90.9,66.9,0.0,999.9,0,0,0,0,0,0
10830,747804,13824,32.017,-81.133,+0012.5,2016,07,01,79.3,76.1,1013.8,9.9,4.0,15.9,91.0,72.9,0.14,999.9,0,1,0,0,0,0
10831,747805,63818,32.483,-81.737,+0057.0,2016,10,23,54.6,44.4,1015.3,9.8,0.2,4.1,74.1,40.1,0.0,999.9,0,0,0,0,0,0
10832,747805,63818,32.483,-81.737,+0057.0,2016,06,06,75.2,74.9,1005.6,7.1,1.9,8.0,76.6,72.9,99.99,999.9,0,1,0,0,0,0
10833,747805,63818,32.483,-81.737,+0057.0,2016,11,23,50.6,44.0,1018.3,10.0,1.0,6.0,70.3,35.1,0.0,999.9,0,0,0,0,0,0
10834,747805,63818,32.483,-81.737,+0057.0,2016,10,27,65.8,60.7,1018.9,9.5,0.9,7.0,81.5,55.4,0.0,999.9,0,0,0,0,0,0
10835,747805,63818,32.483,-81.737,+0057.0,2016,04,22,74.7,65.5,1009.8,10.0,4.9,17.1,87.6,66.2,99.99,999.9,0,1,0,0,0,0
10836,747805,63818,32.483,-81.737,+0057.0,2016,05,20,73.1,70.7,1011.0,8.7,3.5,7.0,82.0,68.4,99.99,999.9,0,1,0,0,0,0
10837,747805,63818,32.483,-81.737,+0057.0,2016,04,05,66.3,47.4,1011.8,10.0,5.0,14.0,78.1,55.4,0.0,999.9,0,0,0,0,0,0
10838,747805,63818,32.483,-81.737,+0057.0,2016,04,10,54.3,38.3,1018.5,10.0,3.6,8.9,71.2,41.0,0.0,999.9,0,0,0,0,0,0
10839,747805,63818,32.483,-81.737,+0057.0,2016,09,27,76.3,70.8,1007.8,7.3,0.9,5.1,88.7,68.0,0.0,999.9,1,0,0,0,0,0
10840,747805,63818,32.483,-81.737,+0057.0,2016,03,17,72.4,61.3,1007.0,7.5,0.9,5.1,80.6,60.4,0.0,999.9,0,0,0,0,0,0
10841,747805,63818,32.483,-81.737,+0057.0,2016,11,29,71.7,64.0,1007.0,9.9,8.8,17.1,81.9,66.4,99.99,999.9,0,1,0,0,0,0
10842,747805,63818,32.483,-81.737,+0057.0,2016,01,08,55.9,50.1,1009.7,8.8,2.6,6.0,61.0,51.4,99.99,999.9,0,1,0,0,0,0
10843,747805,63818,32.483,-81.737,+0057.0,2016,09,09,80.5,68.5,1010.9,10.0,2.7,7.0,94.3,68.9,0.0,999.9,0,0,0,0,0,0
