f0_,a_stn,a_wban,lat,lon,elev,year,mo,da,temp,dewp,stp,visib,wdsp,mxpsd,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
14586,747805,63818,32.483,-81.737,+0057.0,2015,01,10,41.8,19.9,1023.1,10.0,4.9,8.9,51.8,28.2,0.0,999.9,0,0,0,0,0,0
14587,747805,63818,32.483,-81.737,+0057.0,2015,01,25,46.3,33.0,1007.6,10.0,5.6,11.1,65.8,35.6,0.0,999.9,0,0,0,0,0,0
14588,747805,63818,32.483,-81.737,+0057.0,2015,02,08,49.9,40.1,1014.0,10.0,3.6,14.0,71.4,26.6,0.0,999.9,0,0,0,0,0,0
14589,747805,63818,32.483,-81.737,+0057.0,2015,02,13,36.7,17.3,1016.4,10.0,5.8,20.0,64.9,23.7,0.0,999.9,0,0,0,0,0,0
14590,747805,63818,32.483,-81.737,+0057.0,2015,02,14,38.5,25.3,1013.9,10.0,4.6,15.9,60.1,23.7,0.0,999.9,0,0,0,0,0,0
14591,747805,63818,32.483,-81.737,+0057.0,2015,02,15,47.3,23.2,1012.6,10.0,6.9,18.1,60.1,25.7,0.0,999.9,0,0,0,0,0,0
14592,747805,63818,32.483,-81.737,+0057.0,2015,02,19,31.1,10.9,1016.0,10.0,12.1,20.0,52.5,22.1,0.0,999.9,0,0,0,0,0,0
14593,747805,63818,32.483,-81.737,+0057.0,2015,03,07,44.1,35.2,1023.1,8.2,1.1,5.1,63.0,30.4,0.0,999.9,1,0,0,0,0,0
14594,747805,63818,32.483,-81.737,+0057.0,2015,04,05,60.0,38.7,1017.0,10.0,3.8,9.9,78.1,42.8,0.0,999.9,0,0,0,0,0,0
14595,747805,63818,32.483,-81.737,+0057.0,2015,05,16,72.1,63.4,1017.4,9.5,3.0,8.9,84.9,59.9,0.0,999.9,0,0,0,0,0,0
14596,747805,63818,32.483,-81.737,+0057.0,2015,05,19,79.5,68.6,1011.0,10.0,3.8,9.9,95.4,63.9,0.0,999.9,0,0,0,0,0,0
14597,747805,63818,32.483,-81.737,+0057.0,2015,05,21,79.2,69.8,1005.4,10.0,6.0,13.0,92.3,68.4,0.0,999.9,0,0,0,0,0,0
14598,747805,63818,32.483,-81.737,+0057.0,2015,05,22,72.9,61.4,1011.0,10.0,5.5,12.0,92.3,59.9,0.0,999.9,0,0,0,0,0,0
14599,747805,63818,32.483,-81.737,+0057.0,2015,05,24,73.6,64.1,1019.7,10.0,3.3,8.9,85.6,54.1,0.0,999.9,0,0,0,0,0,0
14600,747805,63818,32.483,-81.737,+0057.0,2015,05,26,76.7,72.9,1016.6,8.3,3.2,11.1,89.4,67.1,0.0,999.9,0,0,0,0,0,0
14601,747805,63818,32.483,-81.737,+0057.0,2015,06,05,75.6,71.0,1009.8,9.5,1.6,8.9,87.3,66.6,0.0,999.9,1,0,0,0,0,0
14602,747805,63818,32.483,-81.737,+0057.0,2015,07,18,82.3,77.8,1009.7,8.0,1.4,6.0,95.9,72.0,0.0,999.9,1,0,0,0,0,0
14603,747805,63818,32.483,-81.737,+0057.0,2015,08,13,81.6,74.8,1008.5,9.3,3.0,8.9,91.9,72.3,0.0,999.9,0,0,0,0,0,0
14604,747805,63818,32.483,-81.737,+0057.0,2015,09,01,76.1,75.1,1012.2,9.2,0.8,6.0,89.6,66.0,0.0,999.9,0,0,0,0,0,0
14605,747805,63818,32.483,-81.737,+0057.0,2015,09,09,79.8,76.1,1008.6,8.8,3.6,8.9,90.7,71.6,0.0,999.9,1,0,0,0,0,0
14606,747805,63818,32.483,-81.737,+0057.0,2015,09,17,73.5,70.0,1013.1,10.0,3.5,8.0,82.6,67.6,0.0,999.9,0,0,0,0,0,0
14607,747805,63818,32.483,-81.737,+0057.0,2015,09,21,76.5,71.2,1007.2,9.9,1.7,7.0,91.6,62.6,0.0,999.9,0,0,0,0,0,0
14608,747805,63818,32.483,-81.737,+0057.0,2015,10,12,65.3,64.5,1006.1,9.5,2.0,6.0,75.6,57.4,0.0,999.9,0,0,0,0,0,0
14609,747805,63818,32.483,-81.737,+0057.0,2015,10,19,50.2,42.0,1023.2,9.5,2.9,9.9,66.6,37.2,0.0,999.9,0,0,0,0,0,0
14610,747805,63818,32.483,-81.737,+0057.0,2015,11,11,58.9,57.8,1011.0,7.6,1.9,5.1,74.1,49.1,0.0,999.9,1,0,0,0,0,0
14611,747805,63818,32.483,-81.737,+0057.0,2015,11,21,55.1,50.6,1012.2,10.0,1.5,8.0,71.6,45.1,0.0,999.9,0,0,0,0,0,0
14612,747805,63818,32.483,-81.737,+0057.0,2015,12,08,50.7,38.5,1013.6,9.6,0.6,5.1,68.9,38.5,0.0,999.9,0,0,0,0,0,0
14613,747805,63818,32.483,-81.737,+0057.0,2015,12,10,52.3,40.4,1010.3,9.9,0.8,5.1,71.6,40.1,0.0,999.9,0,0,0,0,0,0
14614,747805,63818,32.483,-81.737,+0057.0,2015,12,25,74.8,71.4,1017.2,5.3,3.0,8.9,83.7,70.0,0.0,999.9,1,0,0,0,0,0
14615,747806,63809,32.955,-84.264,+0242.6,2015,01,06,43.7,28.1,999.2,10.0,5.2,15.9,59.0,30.2,0.0,999.9,0,0,0,0,0,0
14616,747806,63809,32.955,-84.264,+0242.6,2015,01,10,37.2,14.4,1001.3,10.0,4.0,7.0,50.0,28.4,0.0,999.9,0,0,0,0,0,0
14617,747806,63809,32.955,-84.264,+0242.6,2015,01,19,50.6,27.5,991.6,10.0,4.7,11.1,68.0,33.8,0.0,999.9,0,0,0,0,0,0
14618,747806,63809,32.955,-84.264,+0242.6,2015,02,03,37.3,23.7,996.2,10.0,3.3,7.0,51.8,28.4,0.0,999.9,0,0,0,0,0,0
14619,747806,63809,32.955,-84.264,+0242.6,2015,02,06,40.0,16.4,998.0,10.0,3.6,6.0,53.6,30.2,0.0,999.9,0,0,0,0,0,0
14620,747806,63809,32.955,-84.264,+0242.6,2015,02,15,44.8,16.6,992.0,10.0,7.0,15.0,59.0,32.0,0.0,999.9,0,0,0,0,0,0
14621,747806,63809,32.955,-84.264,+0242.6,2015,02,20,27.8,4.3,999.3,10.0,3.6,7.0,35.6,21.2,0.0,999.9,0,0,0,0,0,0
14622,747806,63809,32.955,-84.264,+0242.6,2015,03,07,46.9,28.4,1000.7,10.0,3.2,7.0,66.2,33.8,0.0,999.9,0,0,0,0,0,0
14623,747806,63809,32.955,-84.264,+0242.6,2015,03,10,68.1,53.8,991.9,10.0,8.0,18.1,82.4,59.0,0.0,999.9,0,0,0,0,0,0
14624,747806,63809,32.955,-84.264,+0242.6,2015,04,24,63.9,44.7,988.2,10.0,2.8,8.0,78.8,50.0,0.0,999.9,0,0,0,0,0,0
14625,747806,63809,32.955,-84.264,+0242.6,2015,05,05,69.3,55.9,996.7,10.0,3.4,11.1,82.4,53.6,0.0,999.9,0,0,0,0,0,0
14626,747806,63809,32.955,-84.264,+0242.6,2015,05,14,72.9,61.4,994.3,10.0,4.5,11.1,87.8,57.2,0.0,999.9,0,0,0,0,0,0
14627,747806,63809,32.955,-84.264,+0242.6,2015,05,16,75.4,64.0,994.7,10.0,5.3,9.9,87.8,64.4,0.0,999.9,0,0,0,0,0,0
14628,747806,63809,32.955,-84.264,+0242.6,2015,05,24,74.9,61.8,997.1,10.0,7.0,12.0,87.8,64.4,0.0,999.9,0,0,0,0,0,0
14629,747806,63809,32.955,-84.264,+0242.6,2015,06,02,74.5,70.0,988.0,8.9,1.9,7.0,86.0,68.0,0.0,999.9,1,0,0,0,0,0
14630,747806,63809,32.955,-84.264,+0242.6,2015,06,05,75.0,67.4,989.3,9.9,2.7,6.0,86.0,64.4,0.0,999.9,0,0,0,0,0,0
14631,747806,63809,32.955,-84.264,+0242.6,2015,06,23,84.5,75.0,991.2,9.6,3.5,8.9,95.0,75.2,0.0,999.9,0,0,0,0,0,0
14632,747806,63809,32.955,-84.264,+0242.6,2015,07,07,80.1,73.5,992.4,9.0,1.8,6.0,91.4,69.8,0.0,999.9,0,0,0,0,0,0
14633,747806,63809,32.955,-84.264,+0242.6,2015,07,16,82.0,74.8,985.6,9.0,1.9,6.0,91.4,71.6,0.0,999.9,0,0,0,0,0,0
14634,747806,63809,32.955,-84.264,+0242.6,2015,07,27,83.8,72.1,986.8,9.9,0.8,5.1,96.8,71.6,0.0,999.9,0,0,0,0,0,0
14635,747806,63809,32.955,-84.264,+0242.6,2015,08,02,81.9,73.6,985.0,10.0,3.1,8.9,93.2,71.6,0.0,999.9,0,0,0,0,0,0
14636,747806,63809,32.955,-84.264,+0242.6,2015,08,15,79.3,69.2,991.8,10.0,3.5,9.9,89.6,68.0,0.0,999.9,0,0,0,0,0,0
14637,747806,63809,32.955,-84.264,+0242.6,2015,08,26,73.1,62.5,986.1,10.0,2.4,6.0,87.8,60.8,0.0,999.9,0,0,0,0,0,0
14638,747806,63809,32.955,-84.264,+0242.6,2015,08,27,75.8,69.4,987.2,10.0,5.1,8.9,87.8,66.2,0.0,999.9,0,0,0,0,0,0
14639,747806,63809,32.955,-84.264,+0242.6,2015,09,02,79.4,73.7,990.5,9.6,0.7,4.1,91.4,69.8,0.0,999.9,0,0,0,0,0,0
14640,747806,63809,32.955,-84.264,+0242.6,2015,09,12,74.8,71.3,983.5,10.0,5.3,8.0,78.8,71.6,0.0,999.9,0,0,0,0,0,0
14641,747806,63809,32.955,-84.264,+0242.6,2015,09,14,65.7,54.7,993.0,9.9,3.6,8.0,78.8,53.6,0.0,999.9,0,0,0,0,0,0
14642,747806,63809,32.955,-84.264,+0242.6,2015,09,18,72.9,65.5,987.3,10.0,5.5,9.9,86.0,60.8,0.0,999.9,0,0,0,0,0,0
14643,747806,63809,32.955,-84.264,+0242.6,2015,10,14,65.8,55.5,986.0,9.8,3.7,12.0,80.6,50.0,0.0,999.9,0,0,0,0,0,0
14644,747806,63809,32.955,-84.264,+0242.6,2015,10,21,61.3,52.3,998.1,10.0,2.8,6.0,78.8,46.4,0.0,999.9,0,0,0,0,0,0
14645,747806,63809,32.955,-84.264,+0242.6,2015,10,31,58.9,53.5,989.9,10.0,3.8,8.9,71.6,51.8,0.0,999.9,0,0,0,0,0,0
14646,747806,63809,32.955,-84.264,+0242.6,2015,11,03,70.4,70.3,988.1,3.3,3.5,8.0,77.0,68.0,0.0,999.9,1,0,0,0,0,0
14647,747806,63809,32.955,-84.264,+0242.6,2015,11,11,60.0,53.5,989.6,8.6,1.5,7.0,75.2,48.2,0.0,999.9,0,0,0,0,0,0
14648,747806,63809,32.955,-84.264,+0242.6,2015,11,14,51.6,31.2,996.9,10.0,3.3,8.0,64.4,39.2,0.0,999.9,0,0,0,0,0,0
14649,747806,63809,32.955,-84.264,+0242.6,2015,11,20,59.7,47.2,992.2,9.9,3.6,7.0,73.4,48.2,0.0,999.9,0,0,0,0,0,0
14650,747806,63809,32.955,-84.264,+0242.6,2015,11,26,56.8,47.1,1005.5,10.0,7.5,11.1,71.6,46.4,0.0,999.9,0,0,0,0,0,0
14651,747806,63809,32.955,-84.264,+0242.6,2015,12,01,65.5,62.4,989.3,10.0,2.9,8.0,75.2,59.0,0.0,999.9,0,0,0,0,0,0
14652,747806,63809,32.955,-84.264,+0242.6,2015,12,04,46.0,36.6,1000.1,10.0,4.7,11.1,59.0,37.4,0.0,999.9,0,0,0,0,0,0
14653,747806,63809,32.955,-84.264,+0242.6,2015,12,10,58.3,53.9,988.1,9.1,2.3,8.9,71.6,46.4,0.0,999.9,1,0,0,0,0,0
14654,747806,63809,32.955,-84.264,+0242.6,2015,12,12,61.4,58.1,993.8,4.4,1.3,8.0,75.2,50.0,0.0,999.9,1,0,0,0,0,0
14655,747806,63809,32.955,-84.264,+0242.6,2015,12,15,59.6,52.0,983.7,10.0,3.4,11.1,73.4,50.0,0.0,999.9,0,0,0,0,0,0
14656,747807,03821,33.017,-85.067,+0207.9,2015,01,25,42.9,32.7,988.8,10.0,3.2,13.0,65.5,28.4,0.0,999.9,0,0,0,0,0,0
14657,747807,03821,33.017,-85.067,+0207.9,2015,01,31,44.3,25.5,1002.3,10.0,0.9,6.0,63.1,26.8,0.0,999.9,0,0,0,0,0,0
14658,747807,03821,33.017,-85.067,+0207.9,2015,02,04,41.4,32.8,999.1,10.0,0.7,6.0,53.8,30.0,0.0,999.9,0,0,0,0,0,0
14659,747807,03821,33.017,-85.067,+0207.9,2015,02,10,49.7,40.7,987.5,9.5,9.5,15.0,69.4,41.9,0.0,999.9,0,0,0,0,0,0
14660,747807,03821,33.017,-85.067,+0207.9,2015,02,12,44.2,33.2,993.0,10.0,5.2,19.0,66.4,30.0,0.0,999.9,0,0,0,0,0,0
14661,747807,03821,33.017,-85.067,+0207.9,2015,02,15,44.9,16.9,996.4,10.0,6.9,13.0,65.3,24.8,0.0,999.9,0,0,0,0,0,0
14662,747807,03821,33.017,-85.067,+0207.9,2015,03,08,49.6,31.6,1000.9,10.0,0.7,6.0,74.1,27.5,0.0,999.9,0,0,0,0,0,0
14663,747807,03821,33.017,-85.067,+0207.9,2015,03,15,64.0,52.5,996.1,7.2,1.8,8.0,80.1,51.8,0.0,999.9,1,0,0,0,0,0
14664,747807,03821,33.017,-85.067,+0207.9,2015,03,25,63.3,56.8,995.0,9.3,1.3,6.0,77.0,45.9,0.0,999.9,1,0,0,0,0,0
14665,747807,03821,33.017,-85.067,+0207.9,2015,04,08,74.3,63.4,995.0,9.2,3.1,11.1,90.5,59.5,0.0,999.9,1,0,0,0,0,0
14666,747807,03821,33.017,-85.067,+0207.9,2015,04,20,73.2,67.0,983.0,9.9,6.9,14.0,80.8,67.3,0.0,999.9,0,0,0,0,0,0
14667,747807,03821,33.017,-85.067,+0207.9,2015,05,11,78.0,67.7,994.0,9.4,1.8,8.9,92.3,64.0,0.0,999.9,0,0,0,0,0,0
14668,747807,03821,33.017,-85.067,+0207.9,2015,05,16,77.3,70.0,997.5,9.8,5.1,9.9,88.5,68.0,0.0,999.9,0,0,0,0,0,0
14669,747807,03821,33.017,-85.067,+0207.9,2015,05,22,67.4,56.1,995.6,10.0,5.1,8.9,84.4,55.0,0.0,999.9,0,0,0,0,0,0
14670,747807,03821,33.017,-85.067,+0207.9,2015,06,14,82.1,75.0,995.4,9.4,1.4,7.0,94.8,67.1,0.0,999.9,0,0,0,0,0,0
14671,747807,03821,33.017,-85.067,+0207.9,2015,06,15,83.6,75.9,994.9,9.3,0.8,8.0,96.4,69.3,0.0,999.9,0,0,0,0,0,0
14672,747807,03821,33.017,-85.067,+0207.9,2015,06,22,84.8,77.7,994.2,8.9,2.1,9.9,95.7,72.7,0.0,999.9,0,0,0,0,0,0
14673,747807,03821,33.017,-85.067,+0207.9,2015,06,23,86.1,78.3,994.5,9.1,3.1,9.9,97.0,73.4,0.0,999.9,0,0,0,0,0,0
14674,747807,03821,33.017,-85.067,+0207.9,2015,07,06,78.6,75.4,995.5,9.3,2.5,8.9,88.2,70.9,0.0,999.9,0,0,0,0,0,0
14675,747807,03821,33.017,-85.067,+0207.9,2015,07,14,86.3,78.9,986.7,9.6,3.9,13.0,97.2,73.0,0.0,999.9,0,0,0,0,0,0
14676,747807,03821,33.017,-85.067,+0207.9,2015,07,18,86.1,76.6,991.7,9.7,1.2,7.0,100.6,71.1,0.0,999.9,0,0,0,0,0,0
14677,747807,03821,33.017,-85.067,+0207.9,2015,07,27,85.3,77.7,990.2,8.1,1.2,8.0,97.7,71.8,0.0,999.9,1,0,0,0,0,0
14678,747807,03821,33.017,-85.067,+0207.9,2015,08,15,80.3,70.9,994.7,9.9,1.7,8.9,93.9,68.5,0.0,999.9,0,0,0,0,0,0
14679,747807,03821,33.017,-85.067,+0207.9,2015,09,03,81.6,77.7,990.8,9.3,1.1,6.0,94.1,70.7,0.0,999.9,0,0,0,0,0,0
14680,747807,03821,33.017,-85.067,+0207.9,2015,09,04,81.0,74.9,990.4,9.0,1.2,5.1,95.0,69.4,0.0,999.9,0,0,0,0,0,0
14681,747807,03821,33.017,-85.067,+0207.9,2015,09,13,67.7,58.1,990.6,10.0,3.7,9.9,82.2,54.9,0.0,999.9,0,0,0,0,0,0
14682,747807,03821,33.017,-85.067,+0207.9,2015,09,14,64.6,56.7,996.4,9.9,0.9,5.1,82.0,50.0,0.0,999.9,0,0,0,0,0,0
14683,747807,03821,33.017,-85.067,+0207.9,2015,10,07,69.8,63.7,992.6,9.1,0.8,6.0,84.7,58.5,0.0,999.9,1,0,0,0,0,0
14684,747807,03821,33.017,-85.067,+0207.9,2015,10,15,64.2,55.5,994.1,9.4,0.8,5.1,85.3,47.7,0.0,999.9,0,0,0,0,0,0
14685,747807,03821,33.017,-85.067,+0207.9,2015,10,18,57.4,42.9,1001.3,10.0,3.1,8.0,73.6,41.0,0.0,999.9,0,0,0,0,0,0
14686,747807,03821,33.017,-85.067,+0207.9,2015,10,25,70.0,67.4,995.2,9.7,1.4,5.1,82.9,56.3,0.0,999.9,0,0,0,0,0,0
14687,747807,03821,33.017,-85.067,+0207.9,2015,11,21,55.3,50.6,993.2,10.0,1.4,6.0,73.0,45.9,0.0,999.9,0,0,0,0,0,0
14688,747807,03821,33.017,-85.067,+0207.9,2015,11,24,43.3,35.1,1002.5,10.0,0.9,6.0,62.8,30.9,0.0,999.9,0,0,0,0,0,0
14689,747807,03821,33.017,-85.067,+0207.9,2015,11,30,65.2,61.2,993.8,10.0,1.5,7.0,78.8,55.0,0.0,999.9,0,0,0,0,0,0
14690,747807,03821,33.017,-85.067,+0207.9,2015,12,04,46.0,37.4,1003.8,10.0,1.9,9.9,61.0,36.5,0.0,999.9,0,0,0,0,0,0
14691,747807,03821,33.017,-85.067,+0207.9,2015,12,08,48.0,42.0,995.8,9.8,0.3,4.1,70.9,32.7,0.0,999.9,0,0,0,0,0,0
14692,747807,03821,33.017,-85.067,+0207.9,2015,12,10,57.0,54.4,991.2,8.8,2.1,11.1,74.5,32.9,0.0,999.9,1,0,0,0,0,0
14693,747807,03821,33.017,-85.067,+0207.9,2015,12,11,65.9,64.7,991.9,8.4,2.5,7.0,76.5,44.2,0.0,999.9,0,0,0,0,0,0
14694,747809,03832,33.983,-83.668,+0287.4,2015,01,19,49.8,29.1,985.8,10.0,5.8,12.0,66.2,33.8,0.0,999.9,0,0,0,0,0,0
14695,747809,03832,33.983,-83.668,+0287.4,2015,01,20,54.6,31.5,982.2,10.0,4.9,8.0,68.0,42.8,0.0,999.9,0,0,0,0,0,0
14696,747809,03832,33.983,-83.668,+0287.4,2015,01,31,40.2,23.2,993.5,10.0,3.1,9.9,51.8,28.4,0.0,999.9,0,0,0,0,0,0
14697,747809,03832,33.983,-83.668,+0287.4,2015,02,04,40.0,29.0,991.0,10.0,0.7,4.1,51.8,32.0,0.0,999.9,0,0,0,0,0,0
14698,747809,03832,33.983,-83.668,+0287.4,2015,03,07,45.1,27.0,995.6,10.0,3.5,11.1,64.4,30.2,0.0,999.9,0,0,0,0,0,0
14699,747809,03832,33.983,-83.668,+0287.4,2015,03,08,54.2,25.9,992.2,10.0,4.6,8.0,73.4,35.6,0.0,999.9,0,0,0,0,0,0
14700,747809,03832,33.983,-83.668,+0287.4,2015,03,17,69.2,45.0,982.2,10.0,8.2,18.1,80.6,59.0,0.0,999.9,0,0,0,0,0,0
14701,747809,03832,33.983,-83.668,+0287.4,2015,03,29,43.9,21.7,992.8,10.0,3.8,7.0,60.8,30.2,0.0,999.9,0,0,0,0,0,0
14702,747809,03832,33.983,-83.668,+0287.4,2015,04,09,75.8,63.3,985.6,10.0,3.7,11.1,87.8,62.6,0.0,999.9,0,0,0,0,0,0
14703,747809,03832,33.983,-83.668,+0287.4,2015,04,26,73.7,65.2,970.9,10.0,7.6,17.1,82.4,68.0,0.0,999.9,0,0,0,0,0,0
14704,747809,03832,33.983,-83.668,+0287.4,2015,04,27,64.9,52.2,976.6,10.0,3.8,12.0,73.4,55.4,0.0,999.9,0,0,0,0,0,0
14705,747809,03832,33.983,-83.668,+0287.4,2015,05,03,65.8,51.7,987.0,10.0,0.4,5.1,80.6,51.8,0.0,999.9,0,0,0,0,0,0
14706,747809,03832,33.983,-83.668,+0287.4,2015,05,07,70.3,59.0,987.0,10.0,1.7,8.0,82.4,59.0,0.0,999.9,0,0,0,0,0,0
14707,747809,03832,33.983,-83.668,+0287.4,2015,05,09,75.0,64.4,986.3,10.0,2.1,5.1,86.0,68.0,0.0,999.9,0,0,0,0,0,0
14708,747809,03832,33.983,-83.668,+0287.4,2015,05,14,70.4,57.0,990.9,10.0,3.7,8.9,82.4,60.8,0.0,999.9,0,0,0,0,0,0
14709,747809,03832,33.983,-83.668,+0287.4,2015,06,06,77.4,67.3,982.1,10.0,1.5,6.0,87.8,68.0,0.0,999.9,0,0,0,0,0,0
14710,747809,03832,33.983,-83.668,+0287.4,2015,07,16,81.6,72.0,981.4,9.9,0.9,5.1,89.6,71.6,0.0,999.9,0,0,0,0,0,0
14711,747809,03832,33.983,-83.668,+0287.4,2015,07,27,83.8,73.1,982.6,9.8,0.1,6.0,95.0,73.4,0.0,999.9,0,0,0,0,0,0
14712,747809,03832,33.983,-83.668,+0287.4,2015,08,12,80.8,70.6,982.1,10.0,2.9,7.0,89.6,71.6,0.0,999.9,0,0,0,0,0,0
14713,747809,03832,33.983,-83.668,+0287.4,2015,08,15,78.4,68.1,988.0,10.0,0.7,5.1,89.6,68.0,0.0,999.9,0,0,0,0,0,0
14714,747809,03832,33.983,-83.668,+0287.4,2015,08,16,79.4,69.8,988.1,10.0,0.7,5.1,89.6,71.6,0.0,999.9,0,0,0,0,0,0
14715,747809,03832,33.983,-83.668,+0287.4,2015,08,21,79.6,70.2,984.3,10.0,0.9,5.1,87.8,73.4,0.0,999.9,0,0,0,0,0,0
14716,747809,03832,33.983,-83.668,+0287.4,2015,08,26,74.0,58.5,981.6,10.0,3.4,8.0,84.2,62.6,0.0,999.9,0,0,0,0,0,0
14717,747809,03832,33.983,-83.668,+0287.4,2015,09,04,80.5,67.1,982.4,10.0,0.6,5.1,91.4,71.6,0.0,999.9,0,0,0,0,0,0
14718,747809,03832,33.983,-83.668,+0287.4,2015,09,15,65.8,52.0,992.9,10.0,1.0,6.0,80.6,53.6,0.0,999.9,0,0,0,0,0,0
14719,747809,03832,33.983,-83.668,+0287.4,2015,09,18,70.4,58.7,983.7,10.0,1.6,8.0,82.4,60.8,0.0,999.9,0,0,0,0,0,0
14720,747809,03832,33.983,-83.668,+0287.4,2015,09,23,70.4,61.3,987.4,10.0,2.3,7.0,80.6,62.6,0.0,999.9,0,0,0,0,0,0
14721,747809,03832,33.983,-83.668,+0287.4,2015,10,06,65.7,57.5,984.1,10.0,1.7,6.0,77.0,59.0,0.0,999.9,0,0,0,0,0,0
14722,747809,03832,33.983,-83.668,+0287.4,2015,10,25,64.8,59.4,988.5,6.6,1.2,5.1,73.4,59.0,0.0,999.9,1,0,0,0,0,0
14723,747809,03832,33.983,-83.668,+0287.4,2015,10,30,58.7,44.7,982.8,10.0,3.5,7.0,71.6,46.4,0.0,999.9,0,0,0,0,0,0
14724,747809,03832,33.983,-83.668,+0287.4,2015,10,31,53.8,46.8,986.4,10.0,1.2,6.0,60.8,48.2,0.0,999.9,0,0,0,0,0,0
14725,747809,03832,33.983,-83.668,+0287.4,2015,12,04,43.0,30.8,996.5,10.0,2.8,8.0,55.4,33.8,0.0,999.9,0,0,0,0,0,0
14726,747809,03832,33.983,-83.668,+0287.4,2015,12,07,51.8,39.6,990.6,10.0,2.4,12.0,68.0,39.2,0.0,999.9,0,0,0,0,0,0
14727,747809,03832,33.983,-83.668,+0287.4,2015,12,12,62.2,56.3,989.2,6.3,0.7,5.1,73.4,51.8,0.0,999.9,1,0,0,0,0,0
14728,747809,03832,33.983,-83.668,+0287.4,2015,12,19,38.7,21.4,995.4,10.0,4.3,12.0,51.8,30.2,0.0,999.9,0,0,0,0,0,0
14729,747810,13857,30.967,-83.2,+0071.0,2015,01,01,49.5,42.6,1017.6,10.0,4.1,8.0,59.7,41.5,0.0,999.9,0,0,0,0,0,0
14730,747810,13857,30.967,-83.2,+0071.0,2015,01,05,53.8,42.9,1020.0,10.0,8.5,12.0,74.7,45.3,0.0,999.9,0,0,0,0,0,0
14731,747810,13857,30.967,-83.2,+0071.0,2015,01,08,32.3,10.1,1023.7,10.0,11.4,22.9,61.2,21.6,0.0,999.9,0,0,0,0,0,0
14732,747810,13857,30.967,-83.2,+0071.0,2015,01,20,49.5,37.3,1010.0,10.0,1.4,5.1,68.7,32.7,0.0,999.9,0,0,0,0,0,0
14733,747810,13857,30.967,-83.2,+0071.0,2015,01,26,50.5,42.0,1002.2,10.0,10.1,15.9,62.2,33.3,0.0,999.9,0,0,0,0,0,0
14734,747810,13857,30.967,-83.2,+0071.0,2015,01,27,46.9,34.2,1005.8,10.0,7.9,15.9,59.7,36.9,0.0,999.9,0,0,0,0,0,0
14735,747810,13857,30.967,-83.2,+0071.0,2015,01,31,47.2,26.6,1017.8,10.0,5.8,8.9,61.0,33.3,0.0,999.9,0,0,0,0,0,0
14736,747810,13857,30.967,-83.2,+0071.0,2015,02,11,48.8,39.5,1007.4,9.3,2.6,7.0,64.6,34.9,0.0,999.9,1,0,0,0,0,0
14737,747810,13857,30.967,-83.2,+0071.0,2015,02,15,52.0,29.5,1011.9,10.0,7.3,14.0,58.1,45.7,0.0,999.9,0,0,0,0,0,0
14738,747810,13857,30.967,-83.2,+0071.0,2015,02,21,47.8,30.7,1017.4,10.0,8.0,17.1,70.0,21.4,0.0,999.9,0,0,0,0,0,0
14739,747810,13857,30.967,-83.2,+0071.0,2015,05,12,80.3,65.0,1011.9,9.9,4.8,8.9,93.6,64.8,0.0,999.9,0,0,0,0,0,0
14740,747810,13857,30.967,-83.2,+0071.0,2015,05,17,76.9,62.4,1013.9,10.0,4.5,8.9,91.4,62.4,0.0,999.9,0,0,0,0,0,0
14741,747810,13857,30.967,-83.2,+0071.0,2015,08,15,79.4,69.2,1009.6,10.0,4.8,12.0,92.1,69.8,0.0,999.9,0,0,0,0,0,0
14742,747810,13857,30.967,-83.2,+0071.0,2015,08,24,79.2,70.3,1005.4,10.0,4.3,9.9,94.6,70.5,0.0,999.9,0,0,0,0,0,0
14743,747810,13857,30.967,-83.2,+0071.0,2015,08,27,77.5,61.9,1005.0,10.0,2.9,7.0,93.7,64.2,0.0,999.9,0,0,0,0,0,0
14744,747810,13857,30.967,-83.2,+0071.0,2015,10,15,66.8,50.4,1009.6,10.0,2.5,7.0,83.7,51.1,0.0,999.9,0,0,0,0,0,0
14745,747810,13857,30.967,-83.2,+0071.0,2015,10,22,70.4,63.0,1014.4,10.0,5.5,8.9,84.7,56.3,0.0,999.9,0,0,0,0,0,0
14746,747810,13857,30.967,-83.2,+0071.0,2015,12,19,43.6,29.1,1020.8,9.6,5.7,8.9,54.5,33.6,0.0,999.9,0,0,0,0,0,0
14747,747810,13857,30.967,-83.2,+0071.0,2015,12,20,46.1,35.3,1022.5,10.0,2.8,11.1,64.8,31.6,0.0,999.9,0,0,0,0,0,0
14748,720257,63835,31.397,-84.895,+0065.2,2015,01,01,47.4,41.2,1018.9,7.8,1.7,6.0,62.6,35.6,0.0,999.9,0,0,0,0,0,0
14749,720257,63835,31.397,-84.895,+0065.2,2015,01,17,45.0,37.7,1015.8,9.2,1.1,6.0,62.6,33.8,0.0,999.9,0,0,0,0,0,0
14750,720257,63835,31.397,-84.895,+0065.2,2015,01,19,47.1,32.8,1014.1,10.0,1.3,8.0,69.8,32.0,0.0,999.9,0,0,0,0,0,0
14751,720257,63835,31.397,-84.895,+0065.2,2015,01,20,48.7,39.9,1010.3,10.0,1.0,8.0,69.8,33.8,0.0,999.9,0,0,0,0,0,0
